id,sessionId,stage,LoRA,RAG,Random,T2B,bestClip,LoRA_pred,RAG_pred,Random_pred,T2B_pred,promptId,LoRA_pred_floor,RAG_pred_floor,Random_pred_floor,T2B_pred_floor,LoRA_score,RAG_score,Random_score,T2B_score
21123,1299,9,0,1,0,0,2,[ 3.63 -0.09],[3.3  2.88],[-5.42 -3.28],[2.81 4.41],27,"[3.5, -0.5]","[3.5, 2.5]","[-5.5, -3.5]","[2.5, 4.5]",0.0,1.5,0.0,0.0
21124,1299,10,0,0,1,0,3,[ 3.44 -2.11],[-3.36  3.06],[0.85 2.2 ],[-0.  -4.2],24,"[3.5, -2.5]","[-3.5, 3.5]","[0.5, 2.5]","[0.5, -4.5]",0.0,0.0,1.5,0.0
21125,1299,11,0,0,1,0,3,[4.88 1.44],[ 4.44 -3.36],[0.08 4.36],[4.41 2.81],25,"[4.5, 1.5]","[4.5, -3.5]","[0.5, 4.5]","[4.5, 2.5]",0.0,0.0,1.5,0.0
21126,1299,12,0,0,0,1,4,[ 3.94 -1.79],[1.68 1.2 ],[-3.92 -1.76],[0.  4.8],17,"[3.5, -1.5]","[1.5, 1.5]","[-3.5, -1.5]","[0.5, 4.5]",0.0,0.0,0.0,1.5
21127,1299,13,1,0,0,0,1,[4.49 0.22],[-1.56 -1.68],[ 0.39 -2.64],[-1.94 -3.2 ],12,"[4.5, 0.5]","[-1.5, -1.5]","[0.5, -2.5]","[-1.5, -3.5]",1.5,0.0,0.0,0.0
21128,1299,14,0,0,0,1,4,[0.24 1.74],[-2.1   2.04],[2.61 5.29],[0.  5.1],20,"[0.5, 1.5]","[-2.5, 2.5]","[2.5, 5.5]","[0.5, 5.5]",0.0,0.0,0.0,1.5
21129,1299,15,1,0,0,0,1,[1.14 0.38],[-3.6   2.16],[ 2.97 -3.18],[0.  5.4],28,"[1.5, 0.5]","[-3.5, 2.5]","[2.5, -3.5]","[0.5, 5.5]",1.5,0.0,0.0,0.0
21130,1299,16,0,1,0,0,2,[3.24 0.31],[1.26 2.34],[-0.02  3.96],[-2.15 -4.95],22,"[3.5, 0.5]","[1.5, 2.5]","[-0.5, 3.5]","[-2.5, -4.5]",0.0,1.5,0.0,0.0
21131,1299,17,0,0,1,0,3,[-2.33  0.1 ],[-2.1   4.44],[-0.44 -3.33],[0.  4.8],26,"[-2.5, 0.5]","[-2.5, 4.5]","[-0.5, -3.5]","[0.5, 4.5]",0.0,0.0,1.5,0.0
21132,1299,18,0,1,0,0,2,[4.36 0.09],[-2.28  2.04],[2.33 4.97],[3.07 4.74],23,"[4.5, 0.5]","[-2.5, 2.5]","[2.5, 4.5]","[3.5, 4.5]",0.0,1.5,0.0,0.0
21133,1299,19,0,0,0,1,4,[ 4.5  -4.49],[ 1.68 -3.12],[ 3.67 -1.2 ],[-3.78 -2.35],21,"[4.5, -4.5]","[1.5, -3.5]","[3.5, -1.5]","[-3.5, -2.5]",0.0,0.0,0.0,1.5
21134,1299,20,0,0,1,0,3,[ 4.32 -0.54],[3.36 0.42],[ 0.74 -4.7 ],[2.81 4.41],16,"[4.5, -0.5]","[3.5, 0.5]","[0.5, -4.5]","[2.5, 4.5]",0.0,0.0,1.5,0.0
21135,1299,21,0,1,0,0,2,[3.3  0.34],[2.58 3.24],[-3.24 -3.59],[4.76 1.01],18,"[3.5, 0.5]","[2.5, 3.5]","[-3.5, -3.5]","[4.5, 1.5]",0.0,1.5,0.0,0.0
21136,1300,1,0,0,0,1,4,[2.12 1.09],[0.12 3.84],[ 1.7  -2.17],[4.38 3.83],19,"[2.5, 1.5]","[0.5, 3.5]","[1.5, -2.5]","[4.5, 3.5]",0.0,0.0,0.0,1.5
21137,1300,2,1,1,0,1,4,[-2.11  3.54],[1.68 1.98],[3.95 2.42],[-1.94 -3.2 ],2,"[-2.5, 3.5]","[1.5, 1.5]","[3.5, 2.5]","[-1.5, -3.5]",1.0,1.0,0.0,1.5
21138,1299,22,0,0,0,1,4,[-1.3   0.21],[-3.72  3.96],[-5.96  2.47],[-0.  -4.8],14,"[-1.5, 0.5]","[-3.5, 3.5]","[-5.5, 2.5]","[0.5, -4.5]",0.0,0.0,0.0,1.5
21139,1300,3,0,1,0,1,4,[-1.81  1.01],[1.8  1.32],[-3.77 -5.84],[2.35 3.78],18,"[-1.5, 1.5]","[1.5, 1.5]","[-3.5, -5.5]","[2.5, 3.5]",0.0,1.0,0.0,1.5
21140,1299,23,0,1,0,0,2,[ 5.94 -1.67],[3.36 0.42],[-4.09  0.8 ],[-4.8  0. ],7,"[5.5, -1.5]","[3.5, 0.5]","[-4.5, 0.5]","[-4.5, 0.5]",0.0,1.5,0.0,0.0
21141,1300,4,1,0,0,0,1,[5.04 1.74],[-1.32 -3.24],[ 4.08 -0.55],[3.38 5.1 ],23,"[5.5, 1.5]","[-1.5, -3.5]","[4.5, -0.5]","[3.5, 5.5]",1.5,0.0,0.0,0.0
21142,1300,5,0,0,0,1,4,[ 0.24 -1.32],[2.34 1.86],[-0.45 -2.68],[0.61 5.39],8,"[0.5, -1.5]","[2.5, 1.5]","[-0.5, -2.5]","[0.5, 5.5]",0.0,0.0,0.0,1.5
21143,1300,6,0,0,0,1,4,[ 0.94 -6.  ],[ 4.44 -3.36],[-4.87  5.55],[-2.81 -4.41],11,"[0.5, -5.5]","[4.5, -3.5]","[-4.5, 5.5]","[-2.5, -4.5]",0.0,0.0,0.0,1.5
21144,1299,24,0,1,0,0,2,[3.72 0.04],[-3.18 -2.16],[-2.83  2.25],[0.  4.8],4,"[3.5, 0.5]","[-3.5, -2.5]","[-2.5, 2.5]","[0.5, 4.5]",0.0,1.5,0.0,0.0
21145,1299,25,0,0,0,1,4,[ 0.92 -5.99],[ 5.76 -4.8 ],[ 0.49 -0.32],[-3.18 -4.24],11,"[0.5, -5.5]","[5.5, -4.5]","[0.5, -0.5]","[-3.5, -4.5]",0.0,0.0,0.0,1.5
21146,1300,7,1,1,1,1,3,[1.81 0.94],[4.74 1.68],[-4.76  1.87],[0.  5.1],28,"[1.5, 0.5]","[4.5, 1.5]","[-4.5, 1.5]","[0.5, 5.5]",1.0,1.0,1.5,1.0
21147,1300,8,0,0,0,1,4,[4.44 1.54],[ 4.38 -1.62],[1.69 2.22],[4.41 2.81],16,"[4.5, 1.5]","[4.5, -1.5]","[1.5, 2.5]","[4.5, 2.5]",0.0,0.0,0.0,1.5
21148,1301,1,1,1,0,1,2,[1.54 1.64],[0.12 3.72],[-1.53 -4.58],[2.81 4.41],5,"[1.5, 1.5]","[0.5, 3.5]","[-1.5, -4.5]","[2.5, 4.5]",1.0,1.5,0.0,1.0
21149,1301,2,1,0,0,1,4,[-0.12  0.16],[ 3.18 -3.12],[1.73 3.74],[-0.  -5.1],3,"[-0.5, 0.5]","[3.5, -3.5]","[1.5, 3.5]","[0.5, -5.5]",1.0,0.0,0.0,1.5
21150,1299,26,1,0,0,0,1,[ 1.58 -1.58],[-2.4  5.7],[-5.57  2.57],[-4.2  0. ],5,"[1.5, -1.5]","[-2.5, 5.5]","[-5.5, 2.5]","[-4.5, 0.5]",1.5,0.0,0.0,0.0
21151,1301,3,0,1,0,1,2,[ 4.4  -3.79],[1.2  3.96],[5.61 5.93],[-5.1  0. ],21,"[4.5, -3.5]","[1.5, 3.5]","[5.5, 5.5]","[-5.5, 0.5]",0.0,1.5,0.0,1.0
21152,1299,27,0,0,0,1,4,[3.58 1.48],[3.66 3.84],[-3.67 -5.72],[3.07 4.74],19,"[3.5, 1.5]","[3.5, 3.5]","[-3.5, -5.5]","[3.5, 4.5]",0.0,0.0,0.0,1.5
21153,1301,4,0,1,0,1,4,[-0.34  0.03],[0. 0.],[ 4.3  -5.87],[-1.96 -4.64],16,"[-0.5, 0.5]","[0.5, 0.5]","[4.5, -5.5]","[-1.5, -4.5]",0.0,1.0,0.0,1.5
21154,1300,9,1,1,0,1,2,[3.61 0.04],[-2.34  3.96],[-2.95  5.87],[0.  5.1],4,"[3.5, 0.5]","[-2.5, 3.5]","[-2.5, 5.5]","[0.5, 5.5]",1.0,1.5,0.0,1.0
21155,1300,10,1,1,0,1,1,[-1.38  1.19],[-5.52  1.98],[0.64 2.37],[2.81 4.41],10,"[-1.5, 1.5]","[-5.5, 1.5]","[0.5, 2.5]","[2.5, 4.5]",1.5,1.0,0.0,1.0
21156,1300,11,0,1,1,0,3,[5.06 1.13],[1.68 1.2 ],[3.96 1.62],[0.  4.5],17,"[5.5, 1.5]","[1.5, 1.5]","[3.5, 1.5]","[0.5, 4.5]",0.0,1.0,1.5,0.0
21157,1299,28,0,1,0,0,2,[4.94 0.33],[-3.   3.4],[1.09 5.52],[-2.27 -0.85],6,"[4.5, 0.5]","[-2.5, 3.5]","[1.5, 5.5]","[-2.5, -0.5]",0.0,1.5,0.0,0.0
21158,1299,29,0,0,0,1,4,[ 3.54 -0.44],[ 2.88 -1.5 ],[-4.91  0.1 ],[-2.81 -4.41],1,"[3.5, -0.5]","[2.5, -1.5]","[-4.5, 0.5]","[-2.5, -4.5]",0.0,0.0,0.0,1.5
21159,1300,12,0,1,1,0,2,[1.58 0.3 ],[3.66 3.84],[-2.41 -5.23],[2.57 4.09],20,"[1.5, 0.5]","[3.5, 3.5]","[-2.5, -5.5]","[2.5, 4.5]",0.0,1.5,1.0,0.0
21163,1303,1,1,1,1,1,5,[-2.07 -1.69],[4.5  2.16],[-4.36 -3.24],[3.78 2.35],10,"[-2.5, -1.5]","[4.5, 2.5]","[-4.5, -3.5]","[3.5, 2.5]",1.0,1.0,1.0,1.0
21165,1303,2,1,1,1,1,1,[1.54 1.51],[3.54 1.92],[5.87 5.96],[4.74 3.07],25,"[1.5, 1.5]","[3.5, 1.5]","[5.5, 5.5]","[4.5, 3.5]",1.5,1.0,1.0,1.0
21172,1304,1,0,0,1,1,3,[4.44 0.34],[1.14 3.6 ],[-1.84 -2.06],[1.96 4.64],16,"[4.5, 0.5]","[1.5, 3.5]","[-1.5, -2.5]","[1.5, 4.5]",0.0,0.0,1.5,1.0
21175,1304,2,0,0,0,0,4,[3.34 0.2 ],[ 1.62 -4.02],[-2.65  4.38],[-2.81 -4.41],1,"[3.5, 0.5]","[1.5, -4.5]","[-2.5, 4.5]","[-2.5, -4.5]",0.0,0.0,0.0,0.5
21177,1304,3,1,0,0,1,4,[5.94 5.99],[-4.32  4.12],[-3.28  1.59],[-0.  -4.2],6,"[5.5, 5.5]","[-4.5, 4.5]","[-3.5, 1.5]","[0.5, -4.5]",1.0,0.0,0.0,1.5
21179,1304,4,0,1,1,1,2,[-1.73  1.54],[1.38 1.02],[-0.76 -1.47],[2.35 3.78],15,"[-1.5, 1.5]","[1.5, 1.5]","[-0.5, -1.5]","[2.5, 3.5]",0.0,1.5,1.0,1.0
21180,1304,5,1,0,0,1,1,[ 3.34 -1.89],[-3.84  3.42],[-4.63  4.31],[-3.07 -4.74],24,"[3.5, -1.5]","[-3.5, 3.5]","[-4.5, 4.5]","[-3.5, -4.5]",1.5,0.0,0.0,1.0
21182,1304,6,1,0,0,1,1,[4.27 1.59],[-5.4   2.34],[-3.16 -1.33],[0.  5.4],13,"[4.5, 1.5]","[-5.5, 2.5]","[-3.5, -1.5]","[0.5, 5.5]",1.5,0.0,0.0,1.0
21184,1304,7,0,1,0,1,4,[3.44 1.58],[-3.84  3.78],[-1.21  2.72],[-2.57  4.09],9,"[3.5, 1.5]","[-3.5, 3.5]","[-1.5, 2.5]","[-2.5, 4.5]",0.0,1.0,0.0,1.5
21185,1304,8,1,1,0,0,2,[-3.48  2.44],[3.6  4.08],[2.31 2.11],[-2.95 -3.43],2,"[-3.5, 2.5]","[3.5, 4.5]","[2.5, 2.5]","[-2.5, -3.5]",1.0,1.5,0.0,0.0
21187,1304,9,0,0,1,1,4,[-1.83  0.91],[0.18 4.14],[5.36 4.29],[2.57 4.09],26,"[-1.5, 0.5]","[0.5, 4.5]","[5.5, 4.5]","[2.5, 4.5]",0.0,0.0,1.0,1.5
21191,1304,10,1,0,1,1,4,[1.84 0.23],[4.14 5.28],[-5.15  0.47],[-3.78 -2.35],10,"[1.5, 0.5]","[4.5, 5.5]","[-5.5, 0.5]","[-3.5, -2.5]",1.0,0.0,1.0,1.5
21193,1304,11,0,1,0,1,2,[1.58 0.24],[3.66 3.84],[1.63 2.24],[1.79 4.33],5,"[1.5, 0.5]","[3.5, 3.5]","[1.5, 2.5]","[1.5, 4.5]",0.0,1.5,0.0,1.0
21196,1304,12,0,0,0,1,4,[-2.04  0.22],[0.12 1.8 ],[3.32 2.71],[0.  5.1],20,"[-2.5, 0.5]","[0.5, 1.5]","[3.5, 2.5]","[0.5, 5.5]",0.0,0.0,0.0,1.5
21198,1304,13,0,1,0,0,2,[-1.81  0.79],[2.94 2.64],[5.63 2.76],[-1.1   5.07],17,"[-1.5, 0.5]","[2.5, 2.5]","[5.5, 2.5]","[-1.5, 5.5]",0.0,1.5,0.0,0.0
21201,1304,14,0,1,0,1,2,[ 4.9  -1.49],[ 2.64 -2.34],[-1.7   5.85],[-2.81 -4.41],22,"[4.5, -1.5]","[2.5, -2.5]","[-1.5, 5.5]","[-2.5, -4.5]",0.0,1.5,0.0,1.0
21204,1304,15,0,1,1,1,4,[3.64 1.64],[3.84 1.38],[2.36 5.3 ],[2.15 4.95],18,"[3.5, 1.5]","[3.5, 1.5]","[2.5, 5.5]","[2.5, 4.5]",0.0,1.0,1.0,1.5
21206,1304,16,0,0,1,1,3,[3.49 0.14],[-2.1   4.44],[-5.43  0.99],[1.49 4.71],4,"[3.5, 0.5]","[-2.5, 4.5]","[-5.5, 0.5]","[1.5, 4.5]",0.0,0.0,1.5,1.0
21207,1304,17,0,0,0,1,4,[ 4.58 -1.88],[1.74 0.3 ],[-5.66 -5.68],[1.96 4.64],8,"[4.5, -1.5]","[1.5, 0.5]","[-5.5, -5.5]","[1.5, 4.5]",0.0,0.0,0.0,1.5
21208,1304,18,1,1,0,1,2,[3.54 1.54],[1.86 6.  ],[ 4.82 -4.7 ],[-0.61  5.39],28,"[3.5, 1.5]","[1.5, 5.5]","[4.5, -4.5]","[-0.5, 5.5]",1.0,1.5,0.0,1.0
21209,1304,19,0,1,0,1,2,[1.53 1.61],[1.8  2.22],[3.48 5.83],[3.78 2.35],7,"[1.5, 1.5]","[1.5, 2.5]","[3.5, 5.5]","[3.5, 2.5]",0.0,1.5,0.0,1.0
21210,1304,20,0,1,1,1,3,[3.2  0.33],[1.32 5.94],[-2.04  3.37],[1.79 4.33],29,"[3.5, 0.5]","[1.5, 5.5]","[-2.5, 3.5]","[1.5, 4.5]",0.0,1.0,1.5,1.0
21211,1304,21,0,0,1,0,3,[2.66 2.24],[-5.04  3.6 ],[ 5.3  -3.27],[-0.  -4.8],3,"[2.5, 2.5]","[-5.5, 3.5]","[5.5, -3.5]","[0.5, -4.5]",0.0,0.0,1.5,0.0
21212,1304,22,1,0,0,1,1,[-1.67  1.54],[-3.  3.],[ 2.94 -3.23],[-2.81 -4.41],14,"[-1.5, 1.5]","[-2.5, 3.5]","[2.5, -3.5]","[-2.5, -4.5]",1.5,0.0,0.0,1.0
21213,1304,23,1,0,1,0,1,[4.66 1.53],[2.94 0.12],[-3.14 -1.08],[1.96 4.64],0,"[4.5, 1.5]","[2.5, 0.5]","[-3.5, -1.5]","[1.5, 4.5]",1.5,0.0,1.0,0.0
21214,1304,24,1,0,0,1,4,[-1.64 -1.66],[ 2.7 -3. ],[ 5.96 -1.75],[-4.2  0. ],21,"[-1.5, -1.5]","[2.5, -2.5]","[5.5, -1.5]","[-4.5, 0.5]",1.0,0.0,0.0,1.5
21215,1304,25,0,0,1,1,4,[1.14 0.39],[3.54 4.8 ],[ 2.14 -0.82],[4.41 2.81],25,"[1.5, 0.5]","[3.5, 4.5]","[2.5, -0.5]","[4.5, 2.5]",0.0,0.0,1.0,1.5
21216,1304,26,1,0,0,1,4,[3.66 1.63],[0.72 3.  ],[-4.61  0.9 ],[2.81 4.41],27,"[3.5, 1.5]","[0.5, 3.5]","[-4.5, 0.5]","[2.5, 4.5]",1.0,0.0,0.0,1.5
21217,1305,1,0,1,1,1,2,[1.51 1.53],[-3.5  4. ],[-1.88  5.52],[-2.81  4.41],5,"[1.5, 1.5]","[-3.5, 4.5]","[-1.5, 5.5]","[-2.5, 4.5]",0.0,1.5,1.0,1.0
21218,1305,2,0,0,1,0,3,[1.58 1.37],[ 0.78 -3.96],[-5.54 -0.76],[-4.8  0. ],25,"[1.5, 1.5]","[0.5, -3.5]","[-5.5, -0.5]","[-4.5, 0.5]",0.0,0.0,1.5,0.0
21219,1304,27,0,1,1,1,4,[ 4.53 -3.52],[ 1.26 -1.02],[-4.11  2.06],[-2.81 -4.41],11,"[4.5, -3.5]","[1.5, -1.5]","[-4.5, 2.5]","[-2.5, -4.5]",0.0,1.0,1.0,1.5
21220,1305,3,0,1,0,0,2,[-1.78  2.14],[-3.18  5.64],[1.06 0.8 ],[-4.2  0. ],29,"[-1.5, 2.5]","[-3.5, 5.5]","[1.5, 0.5]","[-4.5, 0.5]",0.0,1.5,0.0,0.0
21221,1304,28,1,1,0,0,2,[0.34 1.81],[0.   0.12],[-2.61 -2.83],[3.51 4.04],23,"[0.5, 1.5]","[0.5, 0.5]","[-2.5, -2.5]","[3.5, 4.5]",1.0,1.5,0.0,0.0
21222,1305,4,0,1,0,0,2,[0.23 3.34],[1. 3.],[-1.23  1.27],[2.15 4.95],7,"[0.5, 3.5]","[1.5, 3.5]","[-1.5, 1.5]","[2.5, 4.5]",0.0,1.5,0.0,0.0
21223,1305,5,0,0,0,0,5,[2.18 1.07],[ 3.66 -1.26],[-4.55  3.63],[2.95 3.43],16,"[2.5, 1.5]","[3.5, -1.5]","[-4.5, 3.5]","[2.5, 3.5]",0.0,0.0,0.0,0.0
21224,1305,6,1,0,1,0,3,[-0.1   1.74],[-5.52  1.98],[-0.3 -2.6],[-3.6  0. ],12,"[-0.5, 1.5]","[-5.5, 1.5]","[-0.5, -2.5]","[-3.5, 0.5]",1.0,0.0,1.5,0.0
21225,1304,29,0,0,1,1,4,[4.24 1.63],[3.84 3.3 ],[2.48 0.69],[1.64 5.02],19,"[4.5, 1.5]","[3.5, 3.5]","[2.5, 0.5]","[1.5, 5.5]",0.0,0.0,1.0,1.5
21226,1305,7,1,0,1,0,5,[-1.59 -1.66],[0.3  5.34],[4.69 2.9 ],[0.  5.1],27,"[-1.5, -1.5]","[0.5, 5.5]","[4.5, 2.5]","[0.5, 5.5]",1.0,0.0,1.0,0.0
21227,1305,8,1,1,0,1,4,[0.21 2.21],[0.24 3.84],[ 5.09 -1.2 ],[0.  5.1],10,"[0.5, 2.5]","[0.5, 3.5]","[5.5, -1.5]","[0.5, 5.5]",1.0,1.0,0.0,1.5
21228,1305,9,0,0,0,0,5,[3.59 1.7 ],[3. 3.],[ 3.82 -4.28],[-4.2  0. ],6,"[3.5, 1.5]","[3.5, 3.5]","[3.5, -4.5]","[-4.5, 0.5]",0.0,0.0,0.0,0.0
21229,1305,10,1,1,1,1,5,[-0.38  0.86],[3.3  2.88],[-1.36 -2.6 ],[-0.  -4.8],3,"[-0.5, 0.5]","[3.5, 2.5]","[-1.5, -2.5]","[0.5, -4.5]",1.0,1.0,1.0,1.0
21230,1306,1,1,1,1,1,2,[4.64 1.79],[1.32 0.6 ],[ 2.85 -0.25],[0.  5.4],15,"[4.5, 1.5]","[1.5, 0.5]","[2.5, -0.5]","[0.5, 5.5]",1.0,1.5,1.0,1.0
21231,1305,11,0,0,0,1,4,[3.24 1.95],[2. 4.],[ 5.31 -2.86],[1.21 5.37],0,"[3.5, 1.5]","[2.5, 4.5]","[5.5, -2.5]","[1.5, 5.5]",0.0,0.0,0.0,1.5
21232,1306,2,1,1,1,1,2,[1.59 1.58],[-5.15  0.3 ],[ 2.26 -5.01],[3.38 5.1 ],23,"[1.5, 1.5]","[-5.5, 0.5]","[2.5, -5.5]","[3.5, 5.5]",1.0,1.5,1.0,1.0
21233,1305,12,0,0,1,0,3,[3.52 0.21],[2.7  5.34],[-3.23 -4.84],[0.  4.2],13,"[3.5, 0.5]","[2.5, 5.5]","[-3.5, -4.5]","[0.5, 4.5]",0.0,0.0,1.5,0.0
21234,1305,13,0,0,0,0,5,[-3.39  3.96],[3.84 3.3 ],[ 0.15 -5.03],[-2.81 -4.41],9,"[-3.5, 3.5]","[3.5, 3.5]","[0.5, -5.5]","[-2.5, -4.5]",0.0,0.0,0.0,0.0
21235,1305,14,1,1,1,0,1,[ 3.34 -0.11],[ 5.82 -3.84],[-5.79 -0.66],[-0.  -5.1],22,"[3.5, -0.5]","[5.5, -3.5]","[-5.5, -0.5]","[0.5, -5.5]",1.5,1.0,1.0,0.0
21236,1305,15,1,1,0,1,2,[-3.48  1.84],[1.98 0.42],[3.4  1.43],[3.38 5.1 ],15,"[-3.5, 1.5]","[1.5, 0.5]","[3.5, 1.5]","[3.5, 5.5]",1.0,1.5,0.0,1.0
21237,1305,16,1,0,0,0,1,[5.66 0.14],[ 2.76 -3.42],[ 2.44 -4.01],[3.07 4.74],17,"[5.5, 0.5]","[2.5, -3.5]","[2.5, -4.5]","[3.5, 4.5]",1.5,0.0,0.0,0.0
21238,1305,17,0,0,0,0,5,[-2.02  3.44],[ 2.7 -3. ],[3.48 5.65],[-1.63 -4.02],2,"[-2.5, 3.5]","[2.5, -2.5]","[3.5, 5.5]","[-1.5, -4.5]",0.0,0.0,0.0,0.0
21239,1305,18,1,0,1,1,4,[ 4.84 -2.24],[3.3  4.14],[2.47 3.24],[-0.  -4.2],14,"[4.5, -2.5]","[3.5, 4.5]","[2.5, 3.5]","[0.5, -4.5]",1.0,0.0,1.0,1.5
21240,1305,19,1,0,0,1,4,[ 3.91 -1.67],[1.98 3.24],[-5.85 -5.12],[-0.  -4.2],24,"[3.5, -1.5]","[1.5, 3.5]","[-5.5, -5.5]","[0.5, -4.5]",1.0,0.0,0.0,1.5
21241,1305,20,1,1,1,1,3,[2.16 0.3 ],[0.12 5.34],[-2.82  2.41],[1.96 4.64],20,"[2.5, 0.5]","[0.5, 5.5]","[-2.5, 2.5]","[1.5, 4.5]",1.0,1.0,1.5,1.0
21242,1305,21,1,1,1,1,3,[-1.51  1.44],[ 5.34 -0.12],[-1.9   4.03],[0.  5.4],28,"[-1.5, 1.5]","[5.5, -0.5]","[-1.5, 4.5]","[0.5, 5.5]",1.0,1.0,1.5,1.0
21243,1305,22,1,0,1,1,5,[-1.7  -2.23],[ 6. -6.],[4.4 3. ],[-4.02 -1.63],11,"[-1.5, -2.5]","[5.5, -5.5]","[4.5, 3.5]","[-4.5, -1.5]",1.0,0.0,1.0,1.0
21244,1305,23,1,0,1,1,4,[ 1.58 -1.82],[3.06 0.24],[2.08 3.42],[3.38 5.1 ],19,"[1.5, -1.5]","[3.5, 0.5]","[2.5, 3.5]","[3.5, 5.5]",1.0,0.0,1.0,1.5
21245,1305,24,0,0,1,1,4,[ 3.56 -2.14],[2.28 0.18],[0.18 5.24],[2.15 4.95],8,"[3.5, -2.5]","[2.5, 0.5]","[0.5, 5.5]","[2.5, 4.5]",0.0,0.0,1.0,1.5
21246,1305,25,0,0,1,0,3,[0.37 1.81],[0.12 3.72],[ 4.82 -3.12],[1.01 4.76],26,"[0.5, 1.5]","[0.5, 3.5]","[4.5, -3.5]","[1.5, 4.5]",0.0,0.0,1.5,0.0
21247,1305,26,0,0,0,1,4,[-0.42  1.63],[-1.56 -2.22],[-1.79 -1.94],[-2.2 -2.2],1,"[-0.5, 1.5]","[-1.5, -2.5]","[-1.5, -1.5]","[-2.5, -2.5]",0.0,0.0,0.0,1.5
21248,1305,27,0,1,0,0,2,[-1.78  0.51],[2.28 0.12],[0.91 1.6 ],[3.38 5.1 ],23,"[-1.5, 0.5]","[2.5, 0.5]","[0.5, 1.5]","[3.5, 5.5]",0.0,1.5,0.0,0.0
21249,1305,28,0,1,0,0,2,[2.34 3.54],[-6.    0.24],[-5.33 -5.87],[1.1  5.07],4,"[2.5, 3.5]","[-5.5, 0.5]","[-5.5, -5.5]","[1.5, 5.5]",0.0,1.5,0.0,0.0
21250,1305,29,1,1,1,0,3,[-0.64 -1.76],[1.08 0.06],[-1.99  4.44],[3.07 4.74],18,"[-0.5, -1.5]","[1.5, 0.5]","[-1.5, 4.5]","[3.5, 4.5]",1.0,1.0,1.5,0.0
21251,1307,1,0,0,0,1,4,[0.79 0.34],[ 2.88 -1.5 ],[3.77 0.02],[-0.  -4.8],1,"[0.5, 0.5]","[2.5, -1.5]","[3.5, 0.5]","[0.5, -4.5]",0.0,0.0,0.0,1.5
21252,1307,2,0,0,0,1,4,[-1.83  2.13],[-3.54  3.78],[-2.57 -4.94],[1.64 5.02],20,"[-1.5, 2.5]","[-3.5, 3.5]","[-2.5, -4.5]","[1.5, 5.5]",0.0,0.0,0.0,1.5
21253,1309,1,0,0,0,1,4,[ 1.64 -0.16],[-2.1   4.44],[-5.54  5.88],[-2.1   1.24],12,"[1.5, -0.5]","[-2.5, 4.5]","[-5.5, 5.5]","[-2.5, 1.5]",0.0,0.0,0.0,1.5
21254,1309,2,1,0,0,0,1,[3.58 0.24],[-2.28  2.04],[-0.03  4.89],[-3.38  5.1 ],23,"[3.5, 0.5]","[-2.5, 2.5]","[-0.5, 4.5]","[-3.5, 5.5]",1.5,0.0,0.0,0.0
21255,1309,3,0,1,0,0,2,[-0.34  0.34],[-3.36  3.06],[4.18 5.69],[-0.  -4.2],24,"[-0.5, 0.5]","[-3.5, 3.5]","[4.5, 5.5]","[0.5, -4.5]",0.0,1.5,0.0,0.0
21256,1309,4,0,1,0,1,4,[1.14 2.01],[0.12 3.72],[-5.68 -5.6 ],[0.  4.8],26,"[1.5, 2.5]","[0.5, 3.5]","[-5.5, -5.5]","[0.5, 4.5]",0.0,1.0,0.0,1.5
21257,1312,1,1,0,1,0,3,[3.34 0.11],[3.3  2.88],[-2.01 -2.79],[-3.07 -4.74],1,"[3.5, 0.5]","[3.5, 2.5]","[-2.5, -2.5]","[-3.5, -4.5]",1.0,0.0,1.5,0.0
21258,1312,2,1,1,1,1,5,[-2.04  3.34],[ 1.14 -3.84],[4.65 2.01],[-4.41  2.81],2,"[-2.5, 3.5]","[1.5, -3.5]","[4.5, 2.5]","[-4.5, 2.5]",1.0,1.0,1.0,1.0
21259,1312,3,1,1,1,1,5,[2.14 0.16],[1.8  1.32],[-3.53  3.13],[2.81 4.41],18,"[2.5, 0.5]","[1.5, 1.5]","[-3.5, 3.5]","[2.5, 4.5]",1.0,1.0,1.0,1.0
21260,1312,4,0,0,0,1,4,[2.24 2.16],[-3.18  3.42],[-4.12  5.33],[0.84 4.16],4,"[2.5, 2.5]","[-3.5, 3.5]","[-4.5, 5.5]","[0.5, 4.5]",0.0,0.0,0.0,1.5
21261,1312,5,0,0,1,1,3,[0.38 0.26],[-4.26  4.08],[-1.59  4.23],[2.81 4.41],26,"[0.5, 0.5]","[-4.5, 4.5]","[-1.5, 4.5]","[2.5, 4.5]",0.0,0.0,1.5,1.0
21262,1312,6,0,1,1,0,2,[ 1.53 -1.64],[3.3  3.72],[ 5.86 -0.23],[2.35 3.78],16,"[1.5, -1.5]","[3.5, 3.5]","[5.5, -0.5]","[2.5, 3.5]",0.0,1.5,1.0,0.0
21263,1312,7,1,1,1,0,2,[5.94 0.52],[ 4. -2.],[-3.78  4.54],[-0.  -4.8],3,"[5.5, 0.5]","[4.5, -1.5]","[-3.5, 4.5]","[0.5, -4.5]",1.0,1.5,1.0,0.0
21264,1312,8,1,1,1,1,5,[-3.88  3.03],[ 3.66 -2.34],[1.98 1.28],[-2.81 -4.41],9,"[-3.5, 3.5]","[3.5, -2.5]","[1.5, 1.5]","[-2.5, -4.5]",1.0,1.0,1.0,1.0
